X,Y,OBJECTID,BUSLIC_ID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SIGNID
-122.329021360326024,47.602393086917047,583,666620,690380,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A474,JONATHAN DIAMOND,2062843100           ,"414 4TH AVE, SEATTLE, WA 98104",28,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A474,,N,,,,,,,
-122.328646474027082,47.595596213361574,584,454293,537623,INTERNATIONAL PARKING MGMT,UNION STATION PARKING GARAGE SOUTH,JOAN SUNDBERG,2069327809           ,"820 4TH AV S, SEATTLE, WA   98104",684,,,,,GARAGE,7,9,11,21,,,,,http://www.ipmseattle.com/locations/lot.asp?id=453,,N,IPM - Union Station South,0,,,,,
-122.333674155677485,47.594031818134333,585,619012,656603,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A362,JONATHAN DIAMOND,2062843100           ,"1000 1ST AVE S, SEATTLE, WA 98134",25,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A362,,N,,,,,,,
-122.330877062726415,47.59877628536973,586,588064,634905,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A005,JONATHAN DIAMOND,2062843100           ,"201 S JACKSON ST, SEATTLE, WA   98104",242,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A005,,N,DIAMOND,0,,,,,
-122.328587221093613,47.600548057136294,587,574565,625101,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A037,JONATHAN DIAMOND,2062843100           ,"200 4TH AV, SEATTLE, WA 98104",54,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A037,,N,DIAMOND,0,,,,,
-122.331554063183503,47.602490421301844,588,588418,635156,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A043,JONATHAN DIAMOND,2066846303           ,"523 3RD AV W, SEATTLE, WA   98119",60,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A043,,N,DIAMOND,0,,,,,
-122.326732293583547,47.600544995555062,589,588423,635161,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A085,JONATHAN DIAMOND,2062846303           ,"251 6TH AV S, SEATTLE, WA   98104",24,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A085,,N,DIAMOND,0,,,,,
-122.331945937762555,47.600541689859583,590,574711,596089,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A964,JONATHAN DIAMOND,2062843100           ,"207 2ND AV S, SEATTLE, WA   98104",48,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A964,,N,DIAMOND,0,,,,,
-122.334867874053657,47.590808610805595,591,534577,595335,DIAMOND PARKING SERVICES LLC,DIAMOND #A133,JONATHAN DIAMOND,2062843100           ,"1251 1ST AV S, SEATTLE, WA   98134",60,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A133,,N,DIAMOND,0,,,,,
-122.332649086698424,47.586957117272235,592,535693,596107,DIAMOND PARKING SERVICES LLC,DIAMOND #A883,JONATHAN DIAMOND,2062843100           ,"1750 OCCIDENTAL AV S, SEATTLE, WA   98134",210,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A883,,N,DIAMOND,0,,,,,
-122.341809738112417,47.617315488022456,593,465614,545710,IMPERIAL PARKING US INC,IMPARK #8,EDWARD DANYLUK,2063811789           ,"2301 7TH AV, SEATTLE, WA   98101",97,7th & Bell - Lot #8,24 hours,24 hours,24 hours,SURFACE LOT,5,5,,17,2,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,8",,N,IMPARK,0,,,,,
-122.354987649586889,47.690770602509097,594,591251,637246,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU65,JONATHAN DIAMOND,2062843100           ,"8500 GREENWOOD AV N, SEATTLE, WA   98103",43,Chase Bank,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU65,,N,DIAMOND,0,,,,,
-122.325448924658829,47.596357056749561,595,625527,661553,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A398,JONATHAN DIAMOND,2062843100           ,"611 S LANE ST, SEATTLE, WA 98104",24,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A398,,N,,,,,,,
-122.333725948437333,47.586797921241448,596,591060,637115,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A994,JONATHAN DIAMOND,2062843100           ,"1746 1ST AV S, SEATTLE, WA   98134",48,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A994,,N,,,,,,,
-122.315987087804871,47.592801135903365,597,679188,76138,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-211 PACIFICTOWER NORTH,GARY BECK,2067834144           ,"1131 14TH AVE S, SEATTLE, WA 98144",211,,,,,SURFACE LOT,,,,,,,,,http://www.rpnw.com/lot/seattle/30-211,,N,,,,,,,
-122.345101260898858,47.612906460173221,598,669041,577627,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A353,JONATHAN DIAMOND,2063843100           ,"2204 1ST AVE, SEATTLE, WA 98121",10,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A353,,N,,,,,,,
-122.346506340317802,47.615427088390049,599,534590,595345,DIAMOND PARKING SERVICES LLC,DIAMOND #A248,JONATHAN DIAMOND,2062843100           ,"2401 3RD AV, SEATTLE, WA   98121",24,,,,,SURFACE LOT,,,,,2,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A248,,N,DIAMOND,0,,,,,
-122.338788719874671,47.609673138663837,600,544793,603198,REPUBLIC PARKING N W INC,REPUBLIC PARKING #533,GARY BECK,2067834144           ,"1500 2ND AVE, SEATTLE, WA   98101",322,West Edge,6am - 11pm,8am - 2am,8am - 7pm,GARAGE,7,12,13,23,,,,,http://www.rpnw.com/lot/seattle/30-533,,N,REPUBLIC,24,N,276,276,2017-10-01T16:51:56.000Z,G22
-122.323477285683865,47.610469033656614,601,603337,645739,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A317,JONATHAN DIAMOND,2062846303           ,"1224 MADISON ST, SEATTLE, WA   98104",12,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A317,,N,DIAMOND,0,,,,,
-122.351675185197308,47.614444923287493,602,588525,635177,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A222,JONATHAN DIAMOND,2062846303           ,"2600 ELLIOTT AV, SEATTLE, WA   98121",592,,,,,GARAGE,,,,,16,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A222,,N,DIAMOND,0,,,,,
-122.348542560823319,47.614215119190192,603,574689,581999,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A921,JONATHAN DIAMOND,2062843100           ,"2407 1ST AV, SEATTLE, WA   98121",63,,,,,SURFACE LOT,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A921,,N,DIAMOND,0,,,,,
-122.349249417912546,47.614676004979785,604,208614,187081,EL GAUCHO SEATTLE LLC,EL GAUCHO SEATTLE,PAUL MACKAY SR,2063521450           ,"2505 1ST AV, SEATTLE, WA   98121",66,,,,,,,,,,,,,,http://elgaucho.com/dine/seattle/,,Y,,0,,,,,
-122.332645175364945,47.608665492756671,605,584081,631784,ACE PARKING MANAGEMENT INC,ACE PARKING #3215 - PLYMOUTH CHURCH,BRYAN COLLINS,2066224865           ,"1217 6TH AV, SEATTLE, WA   98101",85,Plymouth Church,6:00am - 6:00pm,Closed,Closed,GARAGE,,,,,,,,,http://www.aceparking.com/find-parking/,,N,ACE PARKING - PLYMOUTH CHURCH,0,,,,,
-122.329100420745434,47.608008935075723,606,603376,645764,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A911,JONATHAN DIAMOND,2062846303           ,"1013 8TH AV, SEATTLE, WA   98104",10,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A911,,N,DIAMOND,0,,,,,
-122.320569225787054,47.606388892044961,607,534598,595349,DIAMOND PARKING SERVICES LLC,DIAMOND #A161,JONATHAN DIAMOND,2062843100           ,"500 BROADWAY, SEATTLE, WA   98122",13,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A161,,N,DIAMOND,0,,,,,
-122.328797365738168,47.607073520150166,608,616946,655102,THE POLYCLINIC A PROFESSIONAL CORP,THE POLYCLINIC MADISON CENTER,DAVID GILBERT,2063291760           ,"904 7TH AVE, SEATTLE, WA 98104",200,Madison Center,6:30am - 7:00pm,9:00am - 3:00pm,Closed,GARAGE,5,7,9,18,,The Polyclinic,(206) 329-1760,,https://polyclinic.com/locations/madison-center,,N,,,,,,,
-122.319005236735492,47.606024539335735,609,603367,645758,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A336,JONATHAN DIAMOND,2062846303           ,"1005 E JEFFERSON ST, SEATTLE, WA   98122",20,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A336,,N,DIAMOND,0,,,,,
-122.327834225410626,47.606739446036499,610,616952,655103,THE POLYCLINIC A PROFESSIONAL CORP,POLYCLINIC PARKING MARION,DAVID GILBERT,2063291760           ,"751 MARION ST, SEATTLE, WA 98104",450,Madison Center,6:30am - 7:00pm,9:00am - 3:00pm,Closed,GARAGE,5,7,9,18,,The Polyclinic,(206) 329-1760,,https://polyclinic.com/locations/madison-center,,N,,,,,,,
-122.348252821867732,47.613520148774754,611,591553,4596,THRIFTY PARK INC,U-PARK #92,KEN JR PHILLIPS,2066245353           ,"2330 WESTERN AV, SEATTLE, WA   98121",17,,,,,,,,,,,,,,http://www.u-parksystem.com/locations/lot.asp?id=320,,N,U-PARK,0,,,,,
-122.327886189895835,47.607537814819921,612,604022,646190,IMPERIAL PARKING US INC,IMPARK #87,EDWARD DANYLUK,2066848484           ,"910 8TH AV, SEATTLE, WA 98104",210,,,,,GARAGE,3,,,24,,,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,87",,N,IMPARK,0,,,,,
-122.352266491209875,47.614976151696169,613,603330,645734,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A311,JONATHAN DIAMOND,2062846303           ,"2708 ELLIOTT AV, SEATTLE, WA   98121",32,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A311,,N,DIAMOND,0,,,,,
-122.3559349782646,47.614725239909703,614,453521,537050,WATERFRONT LLC,AQUA BY EL GAUCHO,VICKY MCCAFFREE,2069569171           ,"2801 ALASKAN WY, SEATTLE, WA   98121",112,,,,,,,,,,,,,,http://elgaucho.com/dine/aqua/,,Y,,0,,,,,
-122.323724594905769,47.608620781408085,615,675136,76133,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-594,GARY BECK,2067834144           ,"1124 COLUMBIA ST, SEATTLE, WA 98104",415,,,,,GARAGE,5,7,9,21,,,,,http://www.rpnw.com/lot/seattle/30-594,,N,,,,,,,
-122.334467445047437,47.603696423073735,616,604038,646200,INTERNATIONAL PARKING MGMT,IPM LOT # 39 - NORTON BUILDING,JOAN SUNDBERG,2062540811           ,"800 1ST AV, SEATTLE, WA   98104",289,,,,,GARAGE,8,11,14,24,,,,,http://www.ipmseattle.com/locations/lot.asp?id=479,,N,IPM,0,,,,,
-122.333879387616179,47.606147220313943,617,527328,589754,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A-876,JONATHAN DIAMOND,2062846303           ,"1001 4TH AV, SEATTLE, WA   98154",584,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A876,,N,DIAMOND,0,,,,,
-122.349782509611188,47.618055578171855,618,614820,653862,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A107,JONATHAN DIAMOND,2062843100           ,"2800 3RD AVE, SEATTLE, WA 98121",30,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A107,,N,,,,,,,
-122.335331788917614,47.606553929090595,619,669702,692708,ACE PARKING MANAGEMENT INC,ACE PARKING LOT 3275 - 1111 3RD AVE GARAGE,BRYAN COLLINS,6192336624           ,"1111 3RD AVE, SEATTLE, WA 98101",366,,24 Hours,24 Hours,24 Hours,,,,,,,,,,http://www.aceparking.com/find-parking/,,N,,,,,,,
-122.351257698730592,47.61580431174751,620,634858,667845,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A422,JONATHAN DIAMOND,2062843100           ,"2701 1ST AVE, SEATTLE, WA 98121",11,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A442,,N,,,,,,,
-122.340376320381637,47.607034089748289,621,656388,683126,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A451,JONATHAN DIAMOND,2062843100           ,"1334 ALASKAN WAY, SEATTLE, WA 98101",8,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A451,,N,,,,,,,
-122.353842465067771,47.617957177913212,622,652779,680535,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A456,JONATHAN DIAMOND,2062843100           ,"3000 1ST AVE, SEATTLE, WA 98121",10,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A456,,N,,,,,,,
-122.349782509611188,47.618055578171855,623,534496,593937,DIAMOND PARKING SERVICES LLC,DIAMOND  #A088,JONATHAN DIAMOND,2062843100           ,"2810 3RD AV, SEATTLE, WA   98121",40,,,,,SURFACE LOT,,,,,1,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A088,,N,DIAMOND,0,,,,,
-122.352786824019603,47.61792078644897,624,534750,593896,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING A021,JONATHAN DIAMOND,2062843100           ,"2929 2ND AV, SEATTLE, WA   98121",28,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A021,,N,DIAMOND,0,,,,,
-122.311758115111076,47.66398565540139,625,489475,562641,REPUBLIC PARKING N W INC,REPUBLIC PARKING #32,GARY BECK,2067834144           ,"4730 15TH AV NE, SEATTLE, WA   98115",64,University Christian Church,24 hours,24 hours,24 hours,SURFACE LOT,6,6,8,10,,,,,http://www.rpnw.com/lot/seattle/30-032,,N,REPUBLIC,0,,,,,
-122.293015766789935,47.662097770096715,626,519707,584055,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU80,JONATHAN DIAMOND,2062846303           ,"4518 UNION BAY PL NE, SEATTLE, WA   98115",34,Union Bay Plaza,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU80,,N,DIAMOND,0,,,,,
-122.33039853038764,47.62984658026825,627,593715,638926,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A048,JONATHAN DIAMOND,2062843100           ,"1111 FAIRVIEW AV N, SEATTLE, WA   98109",66,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A048,,N,DIAMOND,0,,,,,
-122.376945960204424,47.638488924625996,628,594234,639316,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A306,JONATHAN DIAMOND,2062843100           ,"1600 W ARMORY WY, SEATTLE, WA   98119",150,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,
-122.371018257714852,47.629137330136317,629,594514,639537,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A312,JONATHAN DIAMOND,2062843100           ,"1110 ELLIOTT AV W, SEATTLE, WA   98119",13,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A312,,N,DIAMOND,0,,,,,
-122.3208144112767,47.651411320920431,630,603355,645753,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A327,JONATHAN DIAMOND,2062846303           ,"3272 FUHRMAN AV E, SEATTLE, WA   98102",15,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A327,,N,DIAMOND,0,,,,,
-122.342540784840054,47.648675876861745,631,658083,684174,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30*73 STONE 34,GARY BECK,2067834144           ,"3400 STONE WAY N, SEATTLE, WA 98103",218,Stone Way Lot,,,,GARAGE,4,7,11,15,,,,,http://www.rpnw.com/lot/seattle/30-081,,N,,,,,,,
-122.338061975798013,47.605470308839344,632,83090,76119,REPUBLIC PARKING N W INC,REPUBLIC PARKING #53,GARY BECK,2067834144           ,"1108 WESTERN AV, SEATTLE, WA   98101",121,,6:30am - 8:00pm,10:00am - 8:00pm,11:00am - 6:00pm,GARAGE,3,6,9,30,,,,,http://www.rpnw.com/lot/seattle/30-063,,N,WATERMARK TOWER GARAGE,20,N,102,,2017-10-01T16:51:56.000Z,G18
-122.335807115861755,47.606417119993694,633,669708,692709,ACE PARKING MANAGEMENT INC,ACE PARKING LOT 3274 - 2ND & SPRING GARAGE,BRYAN COLLINS,6192336624           ,"1100 2ND AVE, SEATTLE, WA 98101",69,,24 Hours,24 Hours,24 Hours,,,,,,,,,,http://www.aceparking.com/find-parking/,,N,,,,,,,
-122.343686939781662,47.615975123973264,634,588524,635176,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A287,JONATHAN DIAMOND,2062846303           ,"2301 5TH AV, SEATTLE, WA   98121",213,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A287,,N,DIAMOND,0,,,,,
-122.33725682369095,47.615783223433702,635,635359,668193,SP PLUS CORPORATION,STANDARD PARKING #82190  WEST 8TH,BILL BEATTIE,2063818552           ,"2001 8TH AVE, SEATTLE, WA 98121",444,West 8th Parking,6:00am - 7:00pm,Closed,Closed,GARAGE,3.65,13.40,15.85,30.50,,,,,http://seattleparking.spplus.com/Seattle-West-8th-Parking.html,,N,,,,,,,
-122.34623738925842,47.615127545098161,636,630441,664859,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A411,JONATHAN DIAMOND,2062843100           ,"2333 3RD AVE, SEATTLE, WA 98121",21,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A411,,N,,,,,,,
-122.317100288342431,47.661512667896638,637,592002,637757,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU03,JONATHAN DIAMOND,2062846303           ,"1000 NE 45TH ST, SEATTLE, WA   98105",41,45th and Roosevelt,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU03,,N,DIAMOND,0,,,,,
-122.320356362287555,47.661578206681412,638,574593,625131,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU19,JONATHAN DIAMOND,2062843100           ,"700 NE 45TH ST, SEATTLE, WA   98105",22,Seattle Go Center,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU19,,N,DIAMOND,0,,,,,
-122.381267876886682,47.668501069999451,639,519705,584054,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU04,JONATHAN DIAMOND,2062846303           ,"1819 NW MARKET ST, SEATTLE, WA   98107",7,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU04,,N,DIAMOND,0,,,,,
-122.313867468641732,47.663461311208934,640,574712,625170,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU53,JONATHAN DIAMOND,2062843100           ,"4700 BROOKLYN AV NE, SEATTLE, WA   98105",10,U-District Chevron,,,,SURFACE LOT,,,,,1,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU53,,N,DIAMOND,0,,,,,
-122.318735138269176,47.661751911173205,641,574589,625126,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU06,JONATHAN DIAMOND,2062843100           ,"4515 9TH AV NE, SEATTLE, WA   98105",42,9th and 45th,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU06,,N,DIAMOND,0,,,,,
-122.31389365257732,47.664291580739778,642,591250,637245,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU57,JONATHAN DIAMOND,2062843100           ,"4732 BROOKLYN AV NE, SEATTLE, WA   98105",10,U-District Safeway,,,,SURFACE LOT,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU57,,N,DIAMOND,0,,,,,
-122.385124234079797,47.669287779632235,643,574591,625128,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU14,JONATHAN DIAMOND,2062843100           ,"5511 22ND AV NW, SEATTLE, WA   98107",24,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU14,,N,DIAMOND,0,,,,,
-122.334041986379773,47.661181088802032,644,574590,625127,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU15,JONATHAN DIAMOND,2062843100           ,"1919 N 45TH ST, SEATTLE, WA   98103",33,Wallingford Chase,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU15,,N,DIAMOND,0,,,,,
-122.350459596615494,47.649851144531567,645,591246,637241,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU78,JONATHAN DIAMOND,2062843100           ,"620 N 34TH ST, SEATTLE, WA   98103",95,EPI Garage Building,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU78,,N,DIAMOND,0,,,,,
-122.345518482681285,47.649183939055924,646,535686,596094,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU18,JONATHAN DIAMOND,2062843100           ,"936 N 34TH ST, SEATTLE, WA   98103",47,Freemont (U-Dist),,,,"GARAGE, SURFACE LOT",,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU18,,N,DIAMOND,0,,,,,
-122.386338987400038,47.669995458737574,647,588664,635360,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU21,JONATHAN DIAMOND,2062843100           ,"2237 NW 57TH ST, SEATTLE, WA   98107",45,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU21,,N,DIAMOND,0,,,,,
-122.295447794794342,47.662049241671696,648,591248,637243,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU25,JONATHAN DIAMOND,2062843100           ,"3020 NE 45TH ST, SEATTLE, WA   98105",15,U-Village Safeway,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU25,,N,DIAMOND,0,,,,,
-122.313927106462884,47.66160065093267,649,574597,625132,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU50,JONATHAN DIAMOND,2062843100           ,"1300 NE 45TH ST, SEATTLE, WA 98105",51,U-District Key Bank,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU50,,N,DIAMOND,0,,,,,
-122.317016860578505,47.657693916386869,650,591247,637242,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU51,JONATHAN DIAMOND,2062843100           ,"4131 11TH AV NE, SEATTLE, WA   98105",18,College Place Apts,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU51,,N,DIAMOND,0,,,,,
-122.324317677960309,47.680088607530685,651,652775,680533,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-070 GREEN LAKE VILLAGE,GARY BECK,2067834144           ,"7104 WOODLAWN AVE NE, SEATTLE, WA 98115",216,Green Lake Village,,,,GARAGE,,,,,,,,,http://www.rpnw.com/lot/seattle/30-070,,N,,,,,,,
-122.313447064158041,47.663824861542452,652,534456,593922,DIAMOND PARKING SERVICES LLC,DIAMOND #WU58,JONATHAN DIAMOND,2062843100           ,"4725 UNIVERSITY WY NE, SEATTLE, WA   98105",63,,,,,GARAGE,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU58,,N,DIAMOND,0,,,,,
-122.325346414403953,47.632068063348839,653,671796,76117,REPUBLIC PARKING N W INC,REPUBLIC PARKING #138,GARY BECK,2067834144           ,"219 E GALER ST, SEATTLE, WA 98102",134,E Galer,,,,SURFACE LOT,3,3,8,,,,,,http://www.rpnw.com/lot/seattle/30-138,,N,,,,,,,
